indx,T,PE,rU,nSi,nC,nacc_insSi,nacc_delSi,nacc_insC,nacc_delC,GammaO,Eslab,EbulkAgO,EbulkO,Phi,A,redPot
8461,500.7086,-497.96218,,36,38,0,2,3,3,,,,,,,-44.535735
8462,494.03679,-497.91385,,36,38,0,2,3,3,,,,,,,-44.487413
8463,484.54637,-497.83899,,36,38,0,2,3,3,,,,,,,-44.41255
8464,473.40617,-497.7465,,36,38,0,2,3,3,,,,,,,-44.320062
8465,465.63265,-497.68008,,36,38,0,2,3,3,,,,,,,-44.253645
8466,464.33137,-497.66656,,36,38,0,2,3,3,,,,,,,-44.240118
8467,469.66643,-497.70688,,36,38,0,2,3,3,,,,,,,-44.280439
8468,478.103,-497.76929,,36,38,0,2,3,3,,,,,,,-44.342849
8469,484.97222,-497.81214,,36,38,0,2,3,3,,,,,,,-44.385703
8470,488.70225,-497.82187,,36,38,0,2,3,3,,,,,,,-44.395434
8471,493.06935,-497.83284,,36,38,0,2,3,3,,,,,,,-44.406399
8472,499.91601,-497.86168,,36,38,0,2,3,3,,,,,,,-44.435239
8473,509.06959,-497.90713,,36,38,0,2,3,3,,,,,,,-44.48069
8474,519.87811,-497.96414,,36,38,0,2,3,3,,,,,,,-44.537699
8475,530.45612,-498.01701,,36,38,0,2,3,3,,,,,,,-44.590569
8476,539.93148,-498.05965,,36,38,0,2,3,3,,,,,,,-44.633213
8477,548.81459,-498.09867,,36,38,0,2,3,3,,,,,,,-44.672228
8478,557.1077,-498.13628,,36,38,0,2,3,3,,,,,,,-44.709836
8479,562.10413,-498.15045,,36,38,0,2,3,3,,,,,,,-44.72401
8480,562.13121,-498.12837,,36,38,0,2,3,3,,,,,,,-44.701934
8481,557.61522,-498.07534,,36,38,0,2,3,3,,,,,,,-44.648901
8482,551.36905,-498.01737,,36,38,0,2,3,3,,,,,,,-44.590926
8483,544.15238,-497.96138,,36,38,0,2,3,3,,,,,,,-44.534944
8484,533.4734,-497.88454,,36,38,0,2,3,3,,,,,,,-44.458097
8485,517.94177,-497.77299,,36,38,0,2,3,3,,,,,,,-44.346553
8486,498.07116,-497.62878,,36,38,0,2,3,3,,,,,,,-44.202337
8487,476.89764,-497.47562,,36,38,0,2,3,3,,,,,,,-44.049182
8488,461.40421,-497.3732,,36,38,0,2,3,3,,,,,,,-43.946755
8489,454.60752,-497.3464,,36,38,0,2,3,3,,,,,,,-43.919964
8490,456.49962,-497.39425,,36,38,0,2,3,3,,,,,,,-43.967807
8491,464.42387,-497.49283,,36,38,0,2,3,3,,,,,,,-44.066393
8492,474.17024,-497.60496,,36,38,0,2,3,3,,,,,,,-44.178521
8493,480.61052,-497.68522,,36,38,0,2,3,3,,,,,,,-44.25878
8494,484.09582,-497.73755,,36,38,0,2,3,3,,,,,,,-44.311107
8495,486.37115,-497.77807,,36,38,0,2,3,3,,,,,,,-44.351633
8496,492.01346,-497.84864,,36,38,0,2,3,3,,,,,,,-44.422198
8497,502.73779,-497.96606,,36,38,0,2,3,3,,,,,,,-44.539616
8498,507.36131,-498.03075,,36,38,0,2,3,3,,,,,,,-44.60431
8499,506.80448,-498.05209,,36,38,0,2,3,3,,,,,,,-44.625651
8500,509.16442,-498.10358,,36,38,0,2,3,3,,,,,,,-44.677135
8501,516.5795,-498.20575,,36,38,0,2,3,3,,,,,,,-44.779313
8502,520.48879,-498.2829,,36,38,0,2,3,3,,,,,,,-44.856456
8503,515.08672,-498.283,,36,38,0,2,3,3,,,,,,,-44.856564
8504,505.54554,-498.25168,,36,38,0,2,3,3,,,,,,,-44.825239
8505,495.72214,-498.22195,,36,38,0,2,3,3,,,,,,,-44.795508
8506,488.34947,-498.21679,,36,38,0,2,3,3,,,,,,,-44.790349
8507,484.19047,-498.24196,,36,38,0,2,3,3,,,,,,,-44.815516
8508,481.20378,-498.27818,,36,38,0,2,3,3,,,,,,,-44.851741
8509,479.90632,-498.32956,,36,38,0,2,3,3,,,,,,,-44.903124
8510,479.06364,-498.38459,,36,38,0,2,3,3,,,,,,,-44.958151
8511,475.38036,-498.41282,,36,38,0,2,3,3,,,,,,,-44.986376
8512,473.08741,-498.45161,,36,38,0,2,3,3,,,,,,,-45.025165
8513,473.28718,-498.51062,,36,38,0,2,3,3,,,,,,,-45.084175
8514,478.0457,-498.60901,,36,38,0,2,3,3,,,,,,,-45.182566
8515,486.05881,-498.73616,,36,38,0,2,3,3,,,,,,,-45.309717
8516,492.74416,-498.85212,,36,38,0,2,3,3,,,,,,,-45.425682
8517,491.29235,-498.8958,,36,38,0,2,3,3,,,,,,,-45.469359
8518,480.58995,-498.85598,,36,38,0,2,3,3,,,,,,,-45.429535
8519,464.57133,-498.76567,,36,38,0,2,3,3,,,,,,,-45.339226
8520,448.36072,-498.6685,,36,38,0,2,3,3,,,,,,,-45.242057
8521,434.85953,-498.58846,,36,38,0,2,3,3,,,,,,,-45.162022
8522,424.80254,-498.53067,,36,38,0,2,3,3,,,,,,,-45.104227
8523,416.85191,-498.48171,,36,38,0,2,3,3,,,,,,,-45.055267
8524,411.08691,-498.44108,,36,38,0,2,3,3,,,,,,,-45.014642
8525,407.73644,-498.40948,,36,38,0,2,3,3,,,,,,,-44.983039
8526,408.30814,-498.39888,,36,38,0,2,3,3,,,,,,,-44.972443
8527,412.76307,-498.40671,,36,38,0,2,3,3,,,,,,,-44.98027
8528,420.24114,-498.42259,,36,38,0,2,3,3,,,,,,,-44.996149
8529,429.71348,-498.43439,,36,38,0,2,3,3,,,,,,,-45.007947
8530,440.83846,-498.43677,,36,38,0,2,3,3,,,,,,,-45.010329
8531,452.93258,-498.42327,,36,38,0,2,3,3,,,,,,,-44.996834
8532,464.94456,-498.3878,,36,38,0,2,3,3,,,,,,,-44.961361
8533,478.70518,-498.35473,,36,38,0,2,3,3,,,,,,,-44.928295
8534,493.97284,-498.33284,,36,38,0,2,3,3,,,,,,,-44.906404
8535,509.88708,-498.32616,,36,38,0,2,3,3,,,,,,,-44.899722
8536,524.01599,-498.32211,,36,38,0,2,3,3,,,,,,,-44.89567
8537,533.66242,-498.30143,,36,38,0,2,3,3,,,,,,,-44.874992
8538,537.02836,-498.24844,,36,38,0,2,3,3,,,,,,,-44.821997
8539,533.38752,-498.1537,,36,38,0,2,3,3,,,,,,,-44.727256
8540,526.26608,-498.04441,,36,38,0,2,3,3,,,,,,,-44.617975
8541,517.58287,-497.93304,,36,38,0,2,3,3,,,,,,,-44.506601
8542,509.71923,-497.83697,,36,38,0,2,3,3,,,,,,,-44.410534
8543,505.71278,-497.78063,,36,38,0,2,3,3,,,,,,,-44.354187
8544,508.22178,-497.78625,,36,38,0,2,3,3,,,,,,,-44.359809
8545,516.02123,-497.84243,,36,38,0,2,3,3,,,,,,,-44.41599
8546,525.53082,-497.91766,,36,38,0,2,3,3,,,,,,,-44.491218
8547,533.93542,-497.98796,,36,38,0,2,3,3,,,,,,,-44.56152
8548,538.66536,-498.03158,,36,38,0,2,3,3,,,,,,,-44.605138
8549,537.34817,-498.02784,,36,38,0,2,3,3,,,,,,,-44.6014
8550,529.56141,-497.97251,,36,38,0,2,3,3,,,,,,,-44.546068
8551,516.29173,-497.87282,,36,38,0,2,3,3,,,,,,,-44.446382
8552,498.72611,-497.73686,,36,38,0,2,3,3,,,,,,,-44.31042
8553,477.95117,-497.57117,,36,38,0,2,3,3,,,,,,,-44.144726
8554,457.19794,-497.40145,,36,38,0,2,3,3,,,,,,,-43.975012
8555,443.24613,-497.28626,,36,38,0,2,3,3,,,,,,,-43.859824
8556,438.55227,-497.24595,,36,38,0,2,3,3,,,,,,,-43.819507
8557,442.80353,-497.27676,,36,38,0,2,3,3,,,,,,,-43.850319
8558,452.4397,-497.34617,,36,38,0,2,3,3,,,,,,,-43.919725
8559,466.53865,-497.44602,,36,38,0,2,3,3,,,,,,,-44.019578
8560,481.69188,-497.54619,,36,38,0,2,3,3,,,,,,,-44.119754
8561,497.50986,-497.64451,,36,38,0,2,3,3,,,,,,,-44.218065
8562,510.81357,-497.71386,,36,38,0,2,3,3,,,,,,,-44.287424
8563,518.56056,-497.72878,,36,38,0,2,3,3,,,,,,,-44.302338
8564,524.20612,-497.72198,,36,38,0,2,3,3,,,,,,,-44.295539
8565,532.78517,-497.73976,,36,38,0,2,3,3,,,,,,,-44.313322
8566,546.78032,-497.80554,,36,38,0,2,3,3,,,,,,,-44.379098
8567,564.21113,-497.90362,,36,38,0,2,3,3,,,,,,,-44.477177
8568,579.91985,-497.9912,,36,38,0,2,3,3,,,,,,,-44.564759
8569,586.78487,-498.0086,,36,38,0,2,3,3,,,,,,,-44.582156
8570,582.85037,-497.94175,,36,38,0,2,3,3,,,,,,,-44.515305
8571,571.553,-497.82283,,36,38,0,2,3,3,,,,,,,-44.396386
8572,558.9001,-497.70538,,36,38,0,2,3,3,,,,,,,-44.278935
8573,549.14192,-497.62653,,36,38,0,2,3,3,,,,,,,-44.200093
8574,544.69035,-497.60769,,36,38,0,2,3,3,,,,,,,-44.181245
8575,546.45075,-497.65827,,36,38,0,2,3,3,,,,,,,-44.231829
8576,550.23258,-497.74306,,36,38,0,2,3,3,,,,,,,-44.316618
8577,551.02143,-497.81974,,36,38,0,2,3,3,,,,,,,-44.393299
8578,544.50674,-497.85067,,36,38,0,2,3,3,,,,,,,-44.424231
8579,531.58974,-497.84202,,36,38,0,2,3,3,,,,,,,-44.415575
8580,515.68049,-497.81969,,36,38,0,2,3,3,,,,,,,-44.393248
8581,499.98064,-497.80588,,36,38,0,2,3,3,,,,,,,-44.379436
8582,485.33307,-497.80107,,36,38,0,2,3,3,,,,,,,-44.374632
8583,472.62104,-497.80687,,36,38,0,2,3,3,,,,,,,-44.380425
8584,462.47771,-497.82437,,36,38,0,2,3,3,,,,,,,-44.397929
8585,452.68073,-497.83058,,36,38,0,2,3,3,,,,,,,-44.404144
8586,443.22427,-497.82391,,36,38,0,2,3,3,,,,,,,-44.397474
8587,437.96771,-497.8393,,36,38,0,2,3,3,,,,,,,-44.412863
8588,438.18924,-497.8897,,36,38,0,2,3,3,,,,,,,-44.463262
8589,443.68901,-497.97524,,36,38,0,2,3,3,,,,,,,-44.548798
8590,452.81007,-498.08295,,36,38,0,2,3,3,,,,,,,-44.656505
8591,464.6544,-498.2069,,36,38,0,2,3,3,,,,,,,-44.780461
8592,475.36325,-498.31436,,36,38,0,2,3,3,,,,,,,-44.88792
8593,480.43424,-498.36623,,36,38,0,2,3,3,,,,,,,-44.939788
8594,481.58215,-498.3791,,36,38,0,2,3,3,,,,,,,-44.952662
8595,479.44662,-498.35899,,36,38,0,2,3,3,,,,,,,-44.932554
8596,473.59391,-498.30167,,36,38,0,2,3,3,,,,,,,-44.875234
8597,467.32133,-498.23609,,36,38,0,2,3,3,,,,,,,-44.809652
8598,461.43649,-498.16851,,36,38,0,2,3,3,,,,,,,-44.742069
8599,455.57577,-498.09449,,36,38,0,2,3,3,,,,,,,-44.668045
8600,452.2387,-498.03546,,36,38,0,2,3,3,,,,,,,-44.609023
8601,451.87595,-497.99429,,36,38,0,2,3,3,,,,,,,-44.567851
8602,454.46599,-497.96969,,36,38,0,2,3,3,,,,,,,-44.543249
8603,459.02911,-497.9519,,36,38,0,2,3,3,,,,,,,-44.525456
8604,465.45933,-497.93938,,36,38,0,2,3,3,,,,,,,-44.512943
8605,472.58513,-497.92139,,36,38,0,2,3,3,,,,,,,-44.494952
8606,478.04235,-497.87714,,36,38,0,2,3,3,,,,,,,-44.450699
8607,480.5535,-497.79661,,36,38,0,2,3,3,,,,,,,-44.37017
8608,482.83203,-497.70637,,36,38,0,2,3,3,,,,,,,-44.279927
8609,487.60341,-497.63328,,36,38,0,2,3,3,,,,,,,-44.206843
8610,495.70219,-497.58803,,36,38,0,2,3,3,,,,,,,-44.161593
8611,507.06393,-497.57432,,36,38,0,2,3,3,,,,,,,-44.147876
8612,517.00071,-497.55504,,36,38,0,2,3,3,,,,,,,-44.128604
8613,522.97206,-497.51259,,36,38,0,2,3,3,,,,,,,-44.086152
8614,525.37653,-497.45375,,36,38,0,2,3,3,,,,,,,-44.027308
8615,524.778,-497.38431,,36,38,0,2,3,3,,,,,,,-43.957873
8616,525.23128,-497.3397,,36,38,0,2,3,3,,,,,,,-43.913259
8617,527.92708,-497.32855,,36,38,0,2,3,3,,,,,,,-43.902114
8618,533.68682,-497.3565,,36,38,0,2,3,3,,,,,,,-43.930056
8619,543.10881,-497.42782,,36,38,0,2,3,3,,,,,,,-44.001382
8620,556.97646,-497.54956,,36,38,0,2,3,3,,,,,,,-44.123121
8621,572.47647,-497.69737,,36,38,0,2,3,3,,,,,,,-44.270931
8622,584.72366,-497.82879,,36,38,0,2,3,3,,,,,,,-44.402353
8623,590.81972,-497.91884,,36,38,0,2,3,3,,,,,,,-44.492402
8624,588.35503,-497.94558,,36,38,0,2,3,3,,,,,,,-44.51914
8625,576.81835,-497.90204,,36,38,0,2,3,3,,,,,,,-44.475601
8626,560.21068,-497.82059,,36,38,0,2,3,3,,,,,,,-44.394153
8627,540.49044,-497.71448,,36,38,0,2,3,3,,,,,,,-44.288045
8628,520.15833,-497.6021,,36,38,0,2,3,3,,,,,,,-44.175659
8629,500.29941,-497.48968,,36,38,0,2,3,3,,,,,,,-44.063244
8630,482.7791,-497.39139,,36,38,0,2,3,3,,,,,,,-43.96495
8631,472.20439,-497.34764,,36,38,0,2,3,3,,,,,,,-43.921196
8632,468.16806,-497.35478,,36,38,0,2,3,3,,,,,,,-43.928343
8633,469.23943,-497.40052,,36,38,0,2,3,3,,,,,,,-43.974084
8634,474.22653,-497.47534,,36,38,0,2,3,3,,,,,,,-44.048903
8635,479.40548,-497.54681,,36,38,0,2,3,3,,,,,,,-44.120365
8636,483.86858,-497.60783,,36,38,0,2,3,3,,,,,,,-44.181392
8637,489.25897,-497.67437,,36,38,0,2,3,3,,,,,,,-44.247931
8638,494.19945,-497.73501,,36,38,0,2,3,3,,,,,,,-44.308573
8639,495.66059,-497.76324,,36,38,0,2,3,3,,,,,,,-44.336797
8640,491.64588,-497.74117,,36,38,0,2,3,3,,,,,,,-44.314729
8641,484.33504,-497.68787,,36,38,0,2,3,3,,,,,,,-44.261427
8642,477.64796,-497.63767,,36,38,0,2,3,3,,,,,,,-44.211228
8643,475.27129,-497.62295,,36,38,0,2,3,3,,,,,,,-44.196511
8644,479.25038,-497.66185,,36,38,0,2,3,3,,,,,,,-44.235409
8645,488.94893,-497.74908,,36,38,0,2,3,3,,,,,,,-44.322635
8646,501.77301,-497.86248,,36,38,0,2,3,3,,,,,,,-44.436037
8647,516.3819,-497.99204,,36,38,0,2,3,3,,,,,,,-44.565598
8648,530.91932,-498.12387,,36,38,0,2,3,3,,,,,,,-44.697432
8649,540.47502,-498.21689,,36,38,0,2,3,3,,,,,,,-44.790453
8650,543.79864,-498.26312,,36,38,0,2,3,3,,,,,,,-44.836681
8651,541.24956,-498.26816,,36,38,0,2,3,3,,,,,,,-44.841719
8652,535.99673,-498.26237,,36,38,0,2,3,3,,,,,,,-44.835929
8653,532.85825,-498.29101,,36,38,0,2,3,3,,,,,,,-44.864572
8654,531.95114,-498.35745,,36,38,0,2,3,3,,,,,,,-44.931013
8655,529.84997,-498.43289,,36,38,0,2,3,3,,,,,,,-45.006447
8656,523.49866,-498.48979,,36,38,0,2,3,3,,,,,,,-45.063354
8657,509.5043,-498.49374,,36,38,0,2,3,3,,,,,,,-45.067302
8658,486.37079,-498.42207,,36,38,0,2,3,3,,,,,,,-44.995626
8659,460.57366,-498.32178,,36,38,0,2,3,3,,,,,,,-44.895336
8660,440.21079,-498.25716,,36,38,0,2,3,3,,,,,,,-44.830719
8661,428.87835,-498.25655,,36,38,0,2,3,3,,,,,,,-44.830114
8662,426.84395,-498.32194,,36,38,0,2,3,3,,,,,,,-44.895496
8663,432.57508,-498.44109,,36,38,0,2,3,3,,,,,,,-45.014645
8664,443.39837,-498.59226,,36,38,0,2,3,3,,,,,,,-45.165817
8665,456.9914,-498.75715,,36,38,0,2,3,3,,,,,,,-45.33071
8666,471.37465,-498.92065,,36,38,0,2,3,3,,,,,,,-45.494209
8667,483.32644,-499.05624,,36,38,0,2,3,3,,,,,,,-45.629796
8668,488.7607,-499.12899,,36,38,0,2,3,3,,,,,,,-45.702545
8669,483.26591,-499.0997,,36,38,0,2,3,3,,,,,,,-45.673256
8670,466.64504,-498.96556,,36,38,0,2,3,3,,,,,,,-45.53912
8671,442.08024,-498.75285,,36,38,0,2,3,3,,,,,,,-45.326412
8672,415.85482,-498.51551,,36,38,0,2,3,3,,,,,,,-45.089071
8673,393.91297,-498.30468,,36,38,0,2,3,3,,,,,,,-44.878238
8674,384.49298,-498.19287,,36,38,0,2,3,3,,,,,,,-44.766428
8675,389.92221,-498.19932,,36,38,0,2,3,3,,,,,,,-44.772875
8676,402.99591,-498.25756,,36,38,0,2,3,3,,,,,,,-44.831117
8677,417.95826,-498.31591,,36,38,0,2,3,3,,,,,,,-44.889471
8678,437.70093,-498.40233,,36,38,0,2,3,3,,,,,,,-44.975892
8679,460.68657,-498.50625,,36,38,0,2,3,3,,,,,,,-45.079814
8680,483.75973,-498.60508,,36,38,0,2,3,3,,,,,,,-45.178636
8681,505.80239,-498.69629,,36,38,0,2,3,3,,,,,,,-45.269848
8682,523.6584,-498.7589,,36,38,0,2,3,3,,,,,,,-45.332457
8683,535.34035,-498.78084,,36,38,0,2,3,3,,,,,,,-45.354401
8684,540.92717,-498.76565,,36,38,0,2,3,3,,,,,,,-45.339208
8685,541.27472,-498.72084,,36,38,0,2,3,3,,,,,,,-45.294401
8686,537.41505,-498.65348,,36,38,0,2,3,3,,,,,,,-45.227044
8687,528.87711,-498.55603,,36,38,0,2,3,3,,,,,,,-45.12959
8688,514.38983,-498.41323,,36,38,0,2,3,3,,,,,,,-44.986792
8689,493.91547,-498.22073,,36,38,0,2,3,3,,,,,,,-44.79429
8690,470.42098,-498.00105,,36,38,0,2,3,3,,,,,,,-44.57461
8691,449.64257,-497.80246,,36,38,0,2,3,3,,,,,,,-44.376024
8692,436.04091,-497.66278,,36,38,0,2,3,3,,,,,,,-44.236338
8693,432.61112,-497.60756,,36,38,0,2,3,3,,,,,,,-44.181121
8694,438.70265,-497.63037,,36,38,0,2,3,3,,,,,,,-44.203927
8695,451.02651,-497.70188,,36,38,0,2,3,3,,,,,,,-44.275444
8696,464.59422,-497.77831,,36,38,0,2,3,3,,,,,,,-44.351873
8697,477.26849,-497.84232,,36,38,0,2,3,3,,,,,,,-44.415879
8698,487.21323,-497.87936,,36,38,0,2,3,3,,,,,,,-44.452923
8699,493.80095,-497.88564,,36,38,0,2,3,3,,,,,,,-44.459199
8700,498.07668,-497.87192,,36,38,0,2,3,3,,,,,,,-44.445477
8701,501.42529,-497.85142,,36,38,0,2,3,3,,,,,,,-44.424978
8702,504.18123,-497.82759,,36,38,0,2,3,3,,,,,,,-44.401148
8703,507.58448,-497.8119,,36,38,0,2,3,3,,,,,,,-44.385457
8704,511.37114,-497.80231,,36,38,0,2,3,3,,,,,,,-44.375865
8705,516.22103,-497.80531,,36,38,0,2,3,3,,,,,,,-44.378874
8706,523.76321,-497.83627,,36,38,0,2,3,3,,,,,,,-44.40983
8707,530.89106,-497.86811,,36,38,0,2,3,3,,,,,,,-44.44167
8708,532.51132,-497.856,,36,38,0,2,3,3,,,,,,,-44.429555
8709,528.87511,-497.80263,,36,38,0,2,3,3,,,,,,,-44.376189
8710,519.50209,-497.70288,,36,38,0,2,3,3,,,,,,,-44.276445
8711,505.37737,-497.56379,,36,38,0,2,3,3,,,,,,,-44.137346
8712,490.04701,-497.41481,,36,38,0,2,3,3,,,,,,,-43.988373
8713,475.23402,-497.26867,,36,38,0,2,3,3,,,,,,,-43.842231
8714,463.52869,-497.14603,,36,38,0,2,3,3,,,,,,,-43.719588
8715,457.8051,-497.07037,,36,38,0,2,3,3,,,,,,,-43.643933
8716,461.64942,-497.07192,,36,38,0,2,3,3,,,,,,,-43.645484
8717,476.39204,-497.16085,,36,38,0,2,3,3,,,,,,,-43.734406
8718,500.1753,-497.31922,,36,38,0,2,3,3,,,,,,,-43.892783
8719,527.1052,-497.49396,,36,38,0,2,3,3,,,,,,,-44.067517
8720,557.10135,-497.68639,,36,38,0,2,3,3,,,,,,,-44.259947
8721,589.01901,-497.88963,,36,38,0,2,3,3,,,,,,,-44.463188
8722,617.52775,-498.06163,,36,38,0,2,3,3,,,,,,,-44.635194
8723,637.1531,-498.16142,,36,38,0,2,3,3,,,,,,,-44.734976
8724,643.35878,-498.15679,,36,38,0,2,3,3,,,,,,,-44.730345
8725,633.4017,-498.02966,,36,38,0,2,3,3,,,,,,,-44.60322
8726,612.24373,-497.82755,,36,38,0,2,3,3,,,,,,,-44.401108
8727,583.46356,-497.58141,,36,38,0,2,3,3,,,,,,,-44.154969
8728,552.30068,-497.33475,,36,38,0,2,3,3,,,,,,,-43.908305
8729,522.92746,-497.12016,,36,38,0,2,3,3,,,,,,,-43.693721
8730,497.86448,-496.95513,,36,38,0,2,3,3,,,,,,,-43.528693
8731,478.87921,-496.85117,,36,38,0,2,3,3,,,,,,,-43.424732
8732,464.85444,-496.79447,,36,38,0,2,3,3,,,,,,,-43.368029
8733,455.08684,-496.77554,,36,38,0,2,3,3,,,,,,,-43.349103
8734,451.9668,-496.81409,,36,38,0,2,3,3,,,,,,,-43.387654
8735,453.44597,-496.89066,,36,38,0,2,3,3,,,,,,,-43.464215
8736,460.13363,-497.01069,,36,38,0,2,3,3,,,,,,,-43.584254
8737,471.7779,-497.1729,,36,38,0,2,3,3,,,,,,,-43.74646
8738,486.77296,-497.36468,,36,38,0,2,3,3,,,,,,,-43.938235
8739,505.60101,-497.59311,,36,38,0,2,3,3,,,,,,,-44.166673
8740,522.09596,-497.80592,,36,38,0,2,3,3,,,,,,,-44.379483
8741,530.14675,-497.94997,,36,38,0,2,3,3,,,,,,,-44.523528
8742,531.15311,-498.03863,,36,38,0,2,3,3,,,,,,,-44.612186
8743,527.74036,-498.09474,,36,38,0,2,3,3,,,,,,,-44.668297
8744,523.89505,-498.15267,,36,38,0,2,3,3,,,,,,,-44.726234
8745,523.07303,-498.24232,,36,38,0,2,3,3,,,,,,,-44.815882
8746,526.19615,-498.37138,,36,38,0,2,3,3,,,,,,,-44.944942
8747,531.78527,-498.52638,,36,38,0,2,3,3,,,,,,,-45.099938
8748,535.28257,-498.66564,,36,38,0,2,3,3,,,,,,,-45.239199
8749,533.03716,-498.75424,,36,38,0,2,3,3,,,,,,,-45.327797
8750,523.14129,-498.77151,,36,38,0,2,3,3,,,,,,,-45.345069
8751,506.57941,-498.72145,,36,38,0,2,3,3,,,,,,,-45.295007
8752,489.02829,-498.65151,,36,38,0,2,3,3,,,,,,,-45.225074
8753,469.66349,-498.55169,,36,38,0,2,3,3,,,,,,,-45.125253
8754,447.82015,-498.41375,,36,38,0,2,3,3,,,,,,,-44.987307
8755,429.5879,-498.29218,,36,38,0,2,3,3,,,,,,,-44.865738
8756,418.25279,-498.21716,,36,38,0,2,3,3,,,,,,,-44.790715
8757,417.4834,-498.22319,,36,38,0,2,3,3,,,,,,,-44.796747
8758,427.40193,-498.31306,,36,38,0,2,3,3,,,,,,,-44.886615
8759,441.98573,-498.43419,,36,38,0,2,3,3,,,,,,,-45.007747
8760,452.64885,-498.51108,,36,38,0,2,3,3,,,,,,,-45.084637
8761,455.11531,-498.50669,,36,38,0,2,3,3,,,,,,,-45.08025
8762,456.68911,-498.48827,,36,38,0,2,3,3,,,,,,,-45.061827
8763,458.14077,-498.46296,,36,38,0,2,3,3,,,,,,,-45.036522
8764,457.40445,-498.41236,,36,38,0,2,3,3,,,,,,,-44.985924
8765,455.36319,-498.34468,,36,38,0,2,3,3,,,,,,,-44.918238
8766,452.61467,-498.26517,,36,38,0,2,3,3,,,,,,,-44.838732
8767,452.64871,-498.20529,,36,38,0,2,3,3,,,,,,,-44.778853
8768,459.62953,-498.20254,,36,38,0,2,3,3,,,,,,,-44.776102
8769,471.26347,-498.2368,,36,38,0,2,3,3,,,,,,,-44.810363
8770,480.52289,-498.24665,,36,38,0,2,3,3,,,,,,,-44.820213
8771,487.29331,-498.23401,,36,38,0,2,3,3,,,,,,,-44.807571
8772,490.36163,-498.19011,,36,38,0,2,3,3,,,,,,,-44.763668
8773,487.8869,-498.10004,,36,38,0,2,3,3,,,,,,,-44.673596
8774,481.39553,-497.97821,,36,38,0,2,3,3,,,,,,,-44.551771
8775,472.85749,-497.84198,,36,38,0,2,3,3,,,,,,,-44.415544
8776,462.58804,-497.69315,,36,38,0,2,3,3,,,,,,,-44.266711
8777,451.88365,-497.54229,,36,38,0,2,3,3,,,,,,,-44.115849
8778,443.6088,-497.41401,,36,38,0,2,3,3,,,,,,,-43.987574
8779,441.78232,-497.34354,,36,38,0,2,3,3,,,,,,,-43.9171
8780,449.25126,-497.35611,,36,38,0,2,3,3,,,,,,,-43.929671
8781,466.91535,-497.46035,,36,38,0,2,3,3,,,,,,,-44.033912
8782,491.91514,-497.63228,,36,38,0,2,3,3,,,,,,,-44.205837
8783,521.19771,-497.8476,,36,38,0,2,3,3,,,,,,,-44.421159
8784,548.88629,-498.05754,,36,38,0,2,3,3,,,,,,,-44.631097
8785,570.30842,-498.22419,,36,38,0,2,3,3,,,,,,,-44.797748
8786,582.95252,-498.32791,,36,38,0,2,3,3,,,,,,,-44.901472
8787,586.03402,-498.36262,,36,38,0,2,3,3,,,,,,,-44.936177
8788,581.45382,-498.34438,,36,38,0,2,3,3,,,,,,,-44.917939
8789,570.82438,-498.28508,,36,38,0,2,3,3,,,,,,,-44.858645
8790,555.60565,-498.19425,,36,38,0,2,3,3,,,,,,,-44.76781
8791,537.27742,-498.08116,,36,38,0,2,3,3,,,,,,,-44.654719
8792,514.87257,-497.93256,,36,38,0,2,3,3,,,,,,,-44.506119
8793,493.56333,-497.79106,,36,38,0,2,3,3,,,,,,,-44.364623
8794,479.26447,-497.70745,,36,38,0,2,3,3,,,,,,,-44.28101
8795,472.51349,-497.68556,,36,38,0,2,3,3,,,,,,,-44.259121
8796,471.06094,-497.70499,,36,38,0,2,3,3,,,,,,,-44.278554
8797,476.50382,-497.78104,,36,38,0,2,3,3,,,,,,,-44.354601
8798,485.71402,-497.88683,,36,38,0,2,3,3,,,,,,,-44.460392
8799,495.75041,-497.99758,,36,38,0,2,3,3,,,,,,,-44.571136
8800,505.80298,-498.1079,,36,38,0,2,3,3,,,,,,,-44.681462
8801,514.26809,-498.20519,,36,38,0,2,3,3,,,,,,,-44.778753
8802,520.1833,-498.28247,,36,38,0,2,3,3,,,,,,,-44.856025
8803,523.31132,-498.33891,,36,38,0,2,3,3,,,,,,,-44.912467
8804,522.60521,-498.36582,,36,38,0,2,3,3,,,,,,,-44.939379
8805,517.54739,-498.3586,,36,38,0,2,3,3,,,,,,,-44.932159
8806,506.50942,-498.30154,,36,38,0,2,3,3,,,,,,,-44.875101
8807,490.36473,-498.2005,,36,38,0,2,3,3,,,,,,,-44.77406
8808,471.37666,-498.07314,,36,38,0,2,3,3,,,,,,,-44.646703
8809,453.77956,-497.95495,,36,38,0,2,3,3,,,,,,,-44.528513
8810,442.0299,-497.88418,,36,38,0,2,3,3,,,,,,,-44.457739
8811,439.20623,-497.88773,,36,38,0,2,3,3,,,,,,,-44.461294
8812,444.58379,-497.95907,,36,38,0,2,3,3,,,,,,,-44.532629
8813,455.3056,-498.07302,,36,38,0,2,3,3,,,,,,,-44.646584
8814,467.14728,-498.19247,,36,38,0,2,3,3,,,,,,,-44.766027
8815,476.76852,-498.28842,,36,38,0,2,3,3,,,,,,,-44.861982
8816,481.13024,-498.33434,,36,38,0,2,3,3,,,,,,,-44.907896
8817,479.89132,-498.32737,,36,38,0,2,3,3,,,,,,,-44.900926
